id,operatorId,code,name,description,timeZone
1830,631,russia-miatel-miatel-samarskaya_oblast,Самарская область,Самарская область,Europe/Moscow
1831,631,russia-miatel-miatel-novosibirskaya_oblast,Новосибирская область,Новосибирская область,Asia/Krasnoyarsk
1832,608,russia-mcntelecom-mcntelecom-primorskii_krai,Приморский край,Приморский край,Asia/Vladivostok
1833,608,russia-mcntelecom-mcntelecom-respublika_kareliya,Республика Карелия,Республика Карелия,Europe/Moscow
1834,608,russia-mcntelecom-mcntelecom-tumenskaya_oblast,Тюменская область,Тюменская область,Asia/Yekaterinburg
1835,608,russia-mcntelecom-mcntelecom-ulyanovskaya_oblast,Ульяновская область,Ульяновская область,Europe/Moscow
1836,608,russia-mcntelecom-mcntelecom-irkutskaya_oblast,Иркутская область,Иркутская область,Asia/Irkutsk
1837,608,russia-mcntelecom-mcntelecom-respublika_buryatiya,Республика Бурятия,Республика Бурятия,Asia/Irkutsk
1838,608,russia-mcntelecom-mcntelecom-chuvashskaya_respublika,Чувашская Республика,Чувашская Республика,Europe/Moscow
1839,608,russia-mcntelecom-mcntelecom-kurskaya_oblast,Курская область,Курская область,Europe/Moscow
1840,803,russia-quantek-quantek-moskva,Москва,Москва,Europe/Moscow
1841,803,russia-quantek-quantek-sankt_peterburg,Санкт-Петербург,Санкт-Петербург,Europe/Moscow
1843,608,russia-mcntelecom-mcntelecom-belgorodskaya_oblast,Белгородская область,Белгородская область,Europe/Moscow
1844,608,russia-mcntelecom-mcntelecom-vladimirskaya_oblast,Владимирская область,Владимирская область,Europe/Moscow
1845,608,russia-mcntelecom-mcntelecom-ivanovskaya_oblast,Ивановская область,Ивановская область,Europe/Moscow
1846,608,russia-mcntelecom-mcntelecom-kostromskaya_oblast,Костромская область,Костромская область,Europe/Moscow
1847,608,russia-mcntelecom-mcntelecom-lipeckaya_oblast,Липецкая область,Липецкая область,Europe/Moscow
1848,608,russia-mcntelecom-mcntelecom-smolenskaya_oblast,Смоленская область,Смоленская область,Europe/Moscow
1849,608,russia-mcntelecom-mcntelecom-tambovskaya_oblast,Тамбовская область,Тамбовская область,Europe/Moscow
1850,608,russia-mcntelecom-mcntelecom-tverskaya_oblast,Тверская область,Тверская область,Europe/Moscow
1851,608,russia-mcntelecom-mcntelecom-penzenskaya_oblast,Пензенская область,Пензенская область,Europe/Moscow
1852,608,russia-mcntelecom-mcntelecom-hanty_mansiiskii_ao,Ханты-Мансийский АО,Ханты-Мансийский АО,Asia/Yekaterinburg
1853,606,russia-internod-internod-krasnodarskii_krai,Краснодарский край,Краснодарский край,Europe/Moscow
1854,605,russia-tinkoffmobile-tinkoffmobile-respublika_altai,Республика Алтай,Республика Алтай,Asia/Krasnoyarsk
1855,602,russia-sbertelecom-sbertelecom-respublika_altai,Республика Алтай,Республика Алтай,Asia/Krasnoyarsk
1856,802,russia-gpbmobile-gpbmobile-arhangelskaya_oblast,Архангельская область,Архангельская область,Europe/Moscow
1857,802,russia-gpbmobile-gpbmobile-vladimirskaya_oblast,Владимирская область,Владимирская область,Europe/Moscow
1858,802,russia-gpbmobile-gpbmobile-evreiskaya_ao,Еврейская АО,Еврейская АО,Asia/Vladivostok
1859,802,russia-gpbmobile-gpbmobile-ivanovskaya_oblast,Ивановская область,Ивановская область,Europe/Moscow
1860,802,russia-gpbmobile-gpbmobile-kaluzhskaya_oblast,Калужская область,Калужская область,Europe/Moscow
1861,802,russia-gpbmobile-gpbmobile-kamchatskii_krai,Камчатский край,Камчатский край,Asia/Kamchatka
1862,802,russia-gpbmobile-gpbmobile-kirovskaya_oblast,Кировская область,Кировская область,Europe/Moscow
1863,802,russia-gpbmobile-gpbmobile-kostromskaya_oblast,Костромская область,Костромская область,Europe/Moscow
1864,802,russia-gpbmobile-gpbmobile-kurganskaya_oblast,Курганская область,Курганская область,Asia/Yekaterinburg
1865,802,russia-gpbmobile-gpbmobile-kurskaya_oblast,Курская область,Курская область,Europe/Moscow
1866,802,russia-gpbmobile-gpbmobile-magadanskaya_oblast,Магаданская область,Магаданская область,Asia/Magadan
1867,802,russia-gpbmobile-gpbmobile-murmanskaya_oblast,Мурманская область,Мурманская область,Europe/Moscow
1868,802,russia-gpbmobile-gpbmobile-novgorodskaya_oblast,Новгородская область,Новгородская область,Europe/Moscow
1869,802,russia-gpbmobile-gpbmobile-orlovskaya_oblast,Орловская область,Орловская область,Europe/Moscow
1870,802,russia-gpbmobile-gpbmobile-penzenskaya_oblast,Пензенская область,Пензенская область,Europe/Moscow
1871,802,russia-gpbmobile-gpbmobile-pskovskaya_oblast,Псковская область,Псковская область,Europe/Moscow
1872,802,russia-gpbmobile-gpbmobile-respublika_altai,Республика Алтай,Республика Алтай,Asia/Krasnoyarsk
1873,802,russia-gpbmobile-gpbmobile-respublika_kareliya,Республика Карелия,Республика Карелия,Europe/Moscow
1874,802,russia-gpbmobile-gpbmobile-respublika_mordoviya,Республика Мордовия,Республика Мордовия,Europe/Moscow
1875,802,russia-gpbmobile-gpbmobile-respublika_tyva,Республика Тыва,Республика Тыва,Asia/Krasnoyarsk
1876,802,russia-gpbmobile-gpbmobile-respublika_hakasiya,Республика Хакасия,Республика Хакасия,Asia/Krasnoyarsk
1877,802,russia-gpbmobile-gpbmobile-ryazanskaya_oblast,Рязанская область,Рязанская область,Europe/Moscow
1878,802,russia-gpbmobile-gpbmobile-sahalinskaya_oblast,Сахалинская область,Сахалинская область,Asia/Vladivostok
1879,802,russia-gpbmobile-gpbmobile-smolenskaya_oblast,Смоленская область,Смоленская область,Europe/Moscow
1880,802,russia-gpbmobile-gpbmobile-respublika_adygeya,Республика Адыгея,Республика Адыгея,Europe/Moscow
1881,802,russia-gpbmobile-gpbmobile-tambovskaya_oblast,Тамбовская область,Тамбовская область,Europe/Moscow
1882,802,russia-gpbmobile-gpbmobile-tverskaya_oblast,Тверская область,Тверская область,Europe/Moscow
1883,802,russia-gpbmobile-gpbmobile-ulyanovskaya_oblast,Ульяновская область,Ульяновская область,Europe/Moscow
1884,802,russia-gpbmobile-gpbmobile-yaroslavskaya_oblast,Ярославская область,Ярославская область,Europe/Moscow
1885,621,russia-skynetworks-skynetworks-respublika_dagestan,Республика Дагестан,Республика Дагестан,Europe/Moscow
1886,629,russia-vtbmobile-vtbmobile-saratovskaya_oblast,Саратовская область,Саратовская область,Europe/Moscow
1887,629,russia-vtbmobile-vtbmobile-krasnoyarskii_krai,Красноярский край,Красноярский край,Asia/Krasnoyarsk
1888,629,russia-vtbmobile-vtbmobile-novosibirskaya_oblast,Новосибирская область,Новосибирская область,Asia/Krasnoyarsk
1889,629,russia-vtbmobile-vtbmobile-tumenskaya_oblast,Тюменская область,Тюменская область,Asia/Yekaterinburg
1890,629,russia-vtbmobile-vtbmobile-kurskaya_oblast,Курская область,Курская область,Europe/Moscow
1891,629,russia-vtbmobile-vtbmobile-altaiskii_krai,Алтайский край,Алтайский край,Asia/Krasnoyarsk
1892,629,russia-vtbmobile-vtbmobile-arhangelskaya_oblast,Архангельская область,Архангельская область,Europe/Moscow
1893,629,russia-vtbmobile-vtbmobile-vologodskaya_oblast,Вологодская область,Вологодская область,Europe/Moscow
1894,629,russia-vtbmobile-vtbmobile-irkutskaya_oblast,Иркутская область,Иркутская область,Asia/Irkutsk
1895,629,russia-vtbmobile-vtbmobile-murmanskaya_oblast,Мурманская область,Мурманская область,Europe/Moscow
1896,629,russia-vtbmobile-vtbmobile-nizhegorodskaya_oblast,Нижегородская область,Нижегородская область,Europe/Moscow
1897,629,russia-vtbmobile-vtbmobile-orenburgskaya_oblast,Оренбургская область,Оренбургская область,Asia/Yekaterinburg
1898,629,russia-vtbmobile-vtbmobile-penzenskaya_oblast,Пензенская область,Пензенская область,Europe/Moscow
1899,629,russia-vtbmobile-vtbmobile-primorskii_krai,Приморский край,Приморский край,Asia/Vladivostok
1900,629,russia-vtbmobile-vtbmobile-respublika_kareliya,Республика Карелия,Республика Карелия,Europe/Moscow
1901,629,russia-vtbmobile-vtbmobile-respublika_tatarstan,Республика Татарстан,Республика Татарстан,Europe/Moscow
